"trinity_id","gene_symbol","source","source_rank"
"c1021874-g2-i1^sp-Q5ZHL0-VA0D2-CHICK^vATP-synt-AC39","VA0D2","embedded",2
"c102193-g1-i1^sp-Q2NNR5-CLTR1-CAVPO^7tm-1^Tm2","CLTR1","embedded",2
"c1021996-g2-i1^sp-P18418-CALR-RAT^sp-P14211-CALR-MOUSE","CALR","embedded",2
"c1022078-g1-i2^sp-Q8WZ42-TITIN-HUMAN^Tm1","TITIN","embedded",2
"c1022134-g2-i1^sp-O60500-NPHN-HUMAN^I-set^Tm1","NPHN","embedded",2
"c1022178-g1-i1^sp-Q6NW29-RWDD4-HUMAN^RWD","RWDD4","embedded",2
"c1022216-g1-i1^sp-Q60297-T1MH-METJA^N6-Mtase","T1MH","embedded",2
"c1022331-g1-i1^sp-Q5T7N2-LITD1-HUMAN^Transposase-22","LITD1","embedded",2
"c1022336-g1-i3^sp-Q99LQ7-TM189-MOUSE^Kua-UEV1-localn^Tm2","TM189","embedded",2
"c1022451-g1-i1^sp-P11369-POL2-MOUSE^sp-P08548-LIN1-NYCCO^RVT-1","POL2","embedded",2
"c1022483-g1-i2^sp-Q5NBU5-FBX39-MOUSE^F-box-like","FBX39","embedded",2
"c1022494-g1-i3^sp-P13686-PPA5-HUMAN^Metallophos^sigP^Tm1","PPA5","embedded",2
"c1022499-g1-i1^sp-P27930-IL1R2-HUMAN^Ig-2^sigP^Tm1","IL1R2","embedded",2
"c1022536-g1-i1^sp-Q9D9I4-TBC20-MOUSE^sp-Q2T9Q1-TBC20-BOVIN^RabGAP-TBC^Tm3","TBC20","embedded",2
"c1022617-g1-i1^sp-Q99816-TS101-HUMAN^UEV","TS101","embedded",2
"c1022664-g1-i1^sp-Q96MP5-ZSWM3-HUMAN^MULE","ZSWM3","embedded",2
"c1022676-g1-i1^sp-P08548-LIN1-NYCCO^sp-P11369-POL2-MOUSE^RVT-1^Tm1","LIN1","embedded",2
"c1023001-g1-i1^sp-Q56NI9-ESCO2-HUMAN^zf-C2H2-3","ESCO2","embedded",2
"c1023001-g1-i2^sp-Q56NI9-ESCO2-HUMAN^zf-C2H2-3","ESCO2","embedded",2
"c1023032-g1-i1^sp-Q6C4D4-DBP2-YARLI^sp-Q6FLF3-DBP2-CANGA^DEAD","DBP2","embedded",2
"c1023054-g1-i3^sp-P07660-CALC-CHICK^Calc-CGRP-IAPP^sigP^Tm1","CALC","embedded",2
"c1023072-g1-i1^sp-P08455-MTP2-NEIGO^DNA-methylase","MTP2","embedded",2
"c1023131-g2-i1^sp-P18200-PGPA-ECOLI^sp-P0AGG0-THIL-ECOLI^AIRS-C","PGPA","embedded",2
"c1023188-g1-i1^sp-Q07968-F13B-MOUSE^Sushi^sigP","F13B","embedded",2
"c1023259-g1-i1^sp-Q1LYM3-SPIR1-DANRE^sp-Q8WWL2-SPIR2-HUMAN","SPIR1","embedded",2
"c1023358-g1-i3^sp-Q9UIL4-KIF25-HUMAN^Kinesin","KIF25","embedded",2
"c1023358-g1-i4^sp-Q9UIL4-KIF25-HUMAN^Kinesin","KIF25","embedded",2
"c1023364-g1-i1^sp-Q587J6-LITD1-MOUSE^Transposase-22","LITD1","embedded",2
"c1023537-g1-i1^sp-P23368-MAOM-HUMAN^malic","MAOM","embedded",2
"c1023592-g1-i1^sp-Q9NRF2-SH2B1-HUMAN^Phe-ZIP","SH2B1","embedded",2
"c1023712-g1-i1^sp-O00204-ST2B1-HUMAN^Sulfotransfer-1","ST2B1","embedded",2
"c1023799-g1-i1^sp-P52802-EFNA2-CHICK^Ephrin^sigP","EFNA2","embedded",2
"c1023842-g1-i1^sp-Q9H156-SLIK2-HUMAN^LRR-8^Tm1","SLIK2","embedded",2
"c1023855-g1-i2^sp-Q12864-CAD17-HUMAN^Cadherin^sigP^Tm2","CAD17","embedded",2
"c1023886-g1-i1^sp-P01781-HV320-HUMAN^V-set^sigP^Tm1","HV320","embedded",2
"c1023974-g1-i1^sp-P50516-VATA-MOUSE^ATP-synt-ab-N","VATA","embedded",2
"c1023974-g1-i2^sp-P50516-VATA-MOUSE^ATP-synt-ab-N","VATA","embedded",2
"c1024004-g1-i1^sp-Q80ZD1-RGS9-TAMST^DEP","RGS9","embedded",2
"c1024068-g1-i2^sp-P25066-P43-XENBO^zf-C2H2-4","P43","embedded",2
"c1024130-g1-i1^sp-P20583-HSP71-TRYCR^HSP70","HSP71","embedded",2
"c1024138-g2-i1^sp-Q2HXL6-EDEM3-MOUSE^sp-Q6GQB9-EDEM3-XENLA^Glyco-hydro-47","EDEM3","embedded",2
"c1024252-g1-i2^sp-Q32LP4-S4A10-BOVIN^Band-3-cyto^Tm7","S4A10","embedded",2
"c1024286-g1-i1^sp-P10716-CLC4F-RAT^Lectin-C^Tm1","CLC4F","embedded",2
"c1024430-g1-i1^sp-Q9P2H3-IFT80-HUMAN^WD40","IFT80","embedded",2
"c1024490-g1-i2^sp-Q9H252-KCNH6-HUMAN^sp-O54853-KCNH6-RAT^sp-Q9NS40-KCNH7-HUMAN^PAS-9^Tm6","KCNH6","embedded",2
"c1024634-g1-i1^sp-Q71RG4-TMUB2-HUMAN^sp-Q3V209-TMUB2-MOUSE^ubiquitin^Tm3","TMUB2","embedded",2
"c1024866-g1-i1^sp-P53500-ACT-CYAME^Actin","ACT","embedded",2
"c1024902-g1-i3^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c1024944-g2-i1^sp-P42583-NKX25-XENLA^sigP","NKX25","embedded",2
"c1025004-g1-i1^sp-A8MPX8-PP2D1-HUMAN^PP2C","PP2D1","embedded",2
"c1025082-g1-i1^sp-Q96T51-RUFY1-HUMAN^sp-Q8BIJ7-RUFY1-MOUSE^RUN","RUFY1","embedded",2
"c1025128-g1-i1^sp-Q96EQ9-PRDM9-MOUSE^sp-Q9UL59-ZN214-HUMAN^zf-C2H2-6","PRDM9","embedded",2
"c1025156-g1-i1^sp-Q5XHI9-HUNKA-XENLA^Pkinase","HUNKA","embedded",2
"c1025192-g1-i1^sp-Q09575-YRD6-CAEEL^rve","YRD6","embedded",2
"c1025325-g1-i2^sp-P21328-RTJK-DROME^RVT-1","RTJK","embedded",2
"c1025450-g1-i1^sp-P53041-PPP5-HUMAN^TPR-11","PPP5","embedded",2
"c1025483-g1-i1^sp-Q5T7N2-LITD1-HUMAN^Transposase-22","LITD1","embedded",2
"c1025504-g1-i1^sp-Q9NBX4-RTXE-DROME^sp-Q03274-PO22-POPJA^RVT-1","RTXE","embedded",2
"c1025528-g2-i1^sp-Q61550-RAD21-MOUSE^sp-Q3SWX9-RAD21-BOVIN","RAD21","embedded",2
"c1025533-g1-i1^sp-P11179-ODO2-BOVIN^Biotin-lipoyl","ODO2","embedded",2
"c1025616-g2-i1^sp-Q9Y6R7-FCGBP-HUMAN^C8","FCGBP","embedded",2
"c1025756-g1-i1^sp-Q62227-NR0B2-MOUSE^Hormone-recep","NR0B2","embedded",2
"c1025758-g1-i1^sp-Q8R4U1-MYPOP-MOUSE^Myb-DNA-bind-5","MYPOP","embedded",2
"c1025760-g1-i1^sp-Q5XGW0-VATG3-XENLA^V-ATPase-G","VATG3","embedded",2
"c1025827-g2-i1^sp-P43264-QCR1-EUGGR^Peptidase-M16","QCR1","embedded",2
"c1025938-g2-i1^sp-Q8N0V5-GNT2A-HUMAN^sp-Q06430-GNT2B-HUMAN^Branch^Tm1","GNT2A","embedded",2
"c1026181-g1-i1^sp-P22748-CAH4-HUMAN^Carb-anhydrase","CAH4","embedded",2
"c1026181-g1-i2^sp-Q64444-CAH4-MOUSE^Carb-anhydrase^sigP","CAH4","embedded",2
"c1026435-g1-i1^sp-Q5CZK2-REL3-PANTR^Insulin^sigP","REL3","embedded",2
"c1026448-g2-i1^sp-P11369-POL2-MOUSE^sp-P14381-YTX2-XENLA^RVT-1","POL2","embedded",2
"c1026574-g1-i1^sp-Q9WUK7-OPN3-MOUSE^sp-P51476-OPSP-COLLI^7tm-1^Tm7","OPN3","embedded",2
"c1026617-g2-i1^sp-O70150-KCC1B-RAT^Pkinase","KCC1B","embedded",2
"c1026725-g1-i1^sp-Q86SJ6-DSG4-HUMAN^Cadherin^Tm2","DSG4","embedded",2
"c1026844-g2-i1^sp-P19367-HXK1-HUMAN^Hexokinase-1","HXK1","embedded",2
"c1026885-g1-i2^sp-Q02084-A33-PLEWA^zf-C3HC4-3","A33","embedded",2
"c1026947-g1-i1^sp-Q8TB73-NDNF-HUMAN^DUF2369","NDNF","embedded",2
"c1026963-g1-i1^sp-Q9BZR6-RTN4R-HUMAN^LRR-8^Tm1","RTN4R","embedded",2
"c1026968-g1-i1^sp-Q96J01-THOC3-HUMAN^WD40","THOC3","embedded",2
"c1027048-g2-i1^sp-Q6VAB6-KSR2-HUMAN^KSR1-SAM","KSR2","embedded",2
"c1027174-g2-i2^sp-Q3SZI1-TINAG-BOVIN^sp-Q9UJW2-TINAG-HUMAN^Peptidase-C1","TINAG","embedded",2
"c1027224-g1-i1^sp-Q9H4E7-DEFI6-HUMAN^sp-Q7SYB5-DEFI6-DANRE^PH","DEFI6","embedded",2
"c1027254-g1-i1^sp-P21328-RTJK-DROME^RVT-1","RTJK","embedded",2
"c1027255-g1-i1^sp-Q96KP1-EXOC2-HUMAN^TIG","EXOC2","embedded",2
"c1027268-g1-i2^sp-Q8C131-HCAR1-MOUSE^7tm-1^Tm4","HCAR1","embedded",2
"c1027294-g1-i1^sp-Q5ZJZ6-NCBP1-CHICK^MIF4G-like-2","NCBP1","embedded",2
"c1027294-g2-i1^sp-Q5ZJZ6-NCBP1-CHICK^MIF4G","NCBP1","embedded",2
"c1027363-g2-i1^sp-P62815-VATB2-RAT^sp-P31408-VATB2-BOVIN^ATP-synt-ab-N","VATB2","embedded",2
"c1027425-g2-i1^sp-Q924S4-KREM1-RAT^sp-Q96MU8-KREM1-HUMAN^Kringle^sigP^Tm1","KREM1","embedded",2
"c1027441-g2-i1^sp-Q99315-YG31B-YEAST^sp-Q05654-RTF21-SCHPO^RVT-1","YG31B","embedded",2
"c1027482-g2-i1^sp-Q95SX7-RTBS-DROME^sp-P21328-RTJK-DROME^RVT-1","RTBS","embedded",2
"c1027595-g2-i1^sp-Q1W674-HXK2-PIG^Hexokinase-1","HXK2","embedded",2
"c1027595-g3-i1^sp-P52789-HXK2-HUMAN^Hexokinase-1","HXK2","embedded",2
"c1027599-g2-i1^sp-Q09575-YRD6-CAEEL^rve^zf-H2C2","YRD6","embedded",2
"c1027762-g1-i1^sp-Q587J6-LITD1-MOUSE^Transposase-22","LITD1","embedded",2
"c1027765-g1-i1^sp-Q9QUP4-CHST5-MOUSE^Sulfotransfer-1^Tm1","CHST5","embedded",2
"c1027765-g1-i2^sp-Q9QUP4-CHST5-MOUSE^Sulfotransfer-1^Tm1","CHST5","embedded",2
"c1027862-g1-i2^sp-P42768-WASP-HUMAN^sp-P70315-WASP-MOUSE^PBD","WASP","embedded",2
"c1027882-g1-i1^sp-Q0PV50-TLR3-BOSTR^LRR-7^sigP^Tm1","TLR3","embedded",2
"c1027892-g1-i2^sp-A6H782-TEKT3-BOVIN^Tektin","TEKT3","embedded",2
"c1027893-g1-i1^sp-P11369-POL2-MOUSE^RVT-1^sigP","POL2","embedded",2
"c1028068-g2-i1^sp-Q3U0P1-PALB2-MOUSE^sp-Q86YC2-PALB2-HUMAN","PALB2","embedded",2
"c1028109-g1-i2^sp-Q7Z3I7-ZN572-HUMAN^sp-O60304-ZN500-HUMAN^zf-C2H2","ZN572","embedded",2
"c1028109-g2-i1^sp-Q9BSG1-ZNF2-HUMAN^sp-Q5RBY9-ZNF2-PONAB^KRAB","ZNF2","embedded",2
"c1028225-g1-i1^sp-Q6UB28-AMP1D-HUMAN^sp-Q9CPW9-AMP1D-MOUSE^Peptidase-M24","AMP1D","embedded",2
"c1028248-g1-i1^sp-Q8VEL0-MSPD1-MOUSE^Motile-Sperm^Tm2","MSPD1","embedded",2
"c1028427-g6-i1^sp-Q8BPP5-LYPD6-MOUSE^sigP","LYPD6","embedded",2
"c1028450-g1-i1^sp-P15313-VATB1-HUMAN^ATP-synt-ab-N","VATB1","embedded",2
"c102846-g1-i1^sp-Q007T1-CRBB1-PIG^Crystall","CRBB1","embedded",2
"c102846-g1-i2^sp-Q007T1-CRBB1-PIG^Crystall","CRBB1","embedded",2
"c1028551-g1-i1^sp-Q86XS5-ANGL5-HUMAN^Fibrinogen-C^sigP","ANGL5","embedded",2
"c1028714-g1-i1^sp-Q6R5N8-TLR13-MOUSE^LRR-8^Tm1","TLR13","embedded",2
"c1028808-g1-i2^sp-Q8K561-OTOAN-MOUSE^sigP","OTOAN","embedded",2
"c1028909-g1-i1^sp-P40692-MLH1-HUMAN^HATPase-c-3","MLH1","embedded",2
"c1028909-g1-i2^sp-P40692-MLH1-HUMAN^HATPase-c","MLH1","embedded",2
"c1028923-g1-i1^sp-P46782-RS5-HUMAN^Ribosomal-S7","RS5","embedded",2
"c1028938-g1-i1^sp-Q5JPB2-ZN831-HUMAN^zf-C2H2","ZN831","embedded",2
"c1028991-g1-i1^sp-O75594-PGRP1-HUMAN^Amidase-2","PGRP1","embedded",2
"c1029031-g1-i1^sp-Q9HC84-MUC5B-HUMAN^VWD","MUC5B","embedded",2
"c1029104-g1-i1^sp-Q9UR07-RTF23-SCHPO^Chromo","RTF23","embedded",2
"c1029181-g1-i2^sp-O95932-TGM3L-HUMAN^Transglut-core^sigP","TGM3L","embedded",2
"c1029181-g1-i7^sp-O95932-TGM3L-HUMAN^Transglut-C","TGM3L","embedded",2
"c1029184-g1-i1^sp-Q3SZT4-TEX29-BOVIN^Tm1","TEX29","embedded",2
"c1029191-g1-i1^sp-Q9P2W9-STX18-HUMAN^Syntaxin-18-N^Tm1","STX18","embedded",2
"c1029204-g1-i1^sp-Q52PG9-KCND1-BOVIN^sp-Q9NSA2-KCND1-HUMAN^BTB-2^Tm6","KCND1","embedded",2
"c1029242-g1-i1^sp-Q49HH9-TS1R3-CANFA^sp-Q925D8-TS1R3-MOUSE^Peripla-BP-6^Tm7","TS1R3","embedded",2
"c1029242-g1-i2^sp-Q49HH9-TS1R3-CANFA^sp-Q925D8-TS1R3-MOUSE^Peripla-BP-6^sigP^Tm7","TS1R3","embedded",2
"c1029271-g1-i1^sp-Q9H8X2-IPPK-HUMAN^Ins-P5-2-kin","IPPK","embedded",2
"c1029312-g1-i1^sp-Q6IQE9-ALKB6-DANRE^2OG-FeII-Oxy-2","ALKB6","embedded",2
"c1029312-g1-i2^sp-Q6IQE9-ALKB6-DANRE^2OG-FeII-Oxy-2","ALKB6","embedded",2
"c1029361-g3-i1^sp-Q5RC36-S10A1-PONAB^S-100","S10A1","embedded",2
"c1029378-g1-i1^sp-Q5RFR0-TTPAL-PONAB^sp-Q9BTX7-TTPAL-HUMAN^CRAL-TRIO-N","TTPAL","embedded",2
"c1029574-g2-i1^sp-Q6TL19-GUC2G-MOUSE^sp-P55205-GUC2G-RAT^Pkinase-Tyr","GUC2G","embedded",2
"c1029604-g1-i2^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c1029617-g1-i1^sp-Q3SWX0-NIPA2-BOVIN^Mg-trans-NIPA^Tm5","NIPA2","embedded",2
"c1029630-g1-i1^sp-Q8NFB2-T185A-HUMAN^Tmemb-185A^Tm7","T185A","embedded",2
"c1029856-g1-i1^sp-Q9HBE5-IL21R-HUMAN^sigP","IL21R","embedded",2
"c1029856-g1-i2^sp-Q9HBE5-IL21R-HUMAN^sigP","IL21R","embedded",2
"c1029903-g1-i1^sp-P11369-POL2-MOUSE^RVT-1","POL2","embedded",2
"c1030035-g1-i1^sp-Q96NW7-LRRC7-HUMAN^sp-F1MCA7-LRRC7-BOVIN^PDZ","LRRC7","embedded",2
"c1030043-g1-i2^sp-Q95SX7-RTBS-DROME^sp-Q9NBX4-RTXE-DROME","RTBS","embedded",2
"c1030051-g2-i1^sp-P11369-POL2-MOUSE^RVT-1","POL2","embedded",2
"c1030062-g1-i2^sp-Q8JG30-ST1B1-CHICK^Sulfotransfer-1","ST1B1","embedded",2
"c1030137-g1-i1^sp-Q6PA23-LIPHA-XENLA^Lipase^sigP","LIPHA","embedded",2
"c1030280-g1-i1^sp-Q80UV9-TAF1-MOUSE^TBP-binding","TAF1","embedded",2
"c1030288-g2-i1^sp-Q13351-KLF1-HUMAN^zf-C2H2","KLF1","embedded",2
"c1030288-g2-i2^sp-Q13351-KLF1-HUMAN^zf-C2H2","KLF1","embedded",2
"c1030300-g2-i2^sp-Q91987-NTRK2-CHICK^Pkinase-Tyr^sigP","NTRK2","embedded",2
"c1030316-g1-i1^sp-Q7ZX15-AKT2A-XENLA^Pkinase","AKT2A","embedded",2
"c1030316-g2-i1^sp-P31751-AKT2-HUMAN^PH","AKT2","embedded",2
"c1030332-g1-i1^sp-Q15650-TRIP4-HUMAN^zf-C2HC5","TRIP4","embedded",2
"c1030395-g1-i3^sp-Q2TB18-ASTE1-HUMAN^XPG-N","ASTE1","embedded",2
"c1030400-g1-i1^sp-P12018-VPREB-HUMAN^V-set^sigP^Tm1","VPREB","embedded",2
"c1030484-g1-i1^sp-Q8JG33-WFDC1-CHICK^WAP^sigP","WFDC1","embedded",2
"c1030523-g2-i1^sp-Q6AY33-ACRBP-RAT^PBP-sp32^Tm1","ACRBP","embedded",2
"c1030527-g1-i2^sp-Q2UVH8-ACRO-MELGA^Trypsin","ACRO","embedded",2
"c1030545-g1-i1^sp-Q587J6-LITD1-MOUSE^sp-Q5T7N2-LITD1-HUMAN^Transposase-22","LITD1","embedded",2
"c1030563-g1-i2^sp-Q15004-PAF-HUMAN^sp-Q5E9B2-PAF-BOVIN","PAF","embedded",2
"c1030578-g1-i1^sp-Q86UE4-LYRIC-HUMAN^Tm1","LYRIC","embedded",2
"c1030598-g3-i1^sp-P55859-PNPH-BOVIN^PNP-UDP-1","PNPH","embedded",2
"c1030643-g1-i1^sp-P56203-CATW-MOUSE^Inhibitor-I29^sigP","CATW","embedded",2
"c1030658-g1-i1^sp-Q9UKC9-FBXL2-HUMAN^LRR-6","FBXL2","embedded",2
"c1030658-g1-i2^sp-Q9UKC9-FBXL2-HUMAN^F-box-like","FBXL2","embedded",2
"c1030684-g1-i1^sp-P49789-FHIT-HUMAN^HIT","FHIT","embedded",2
"c1030714-g1-i2^sp-P51948-MAT1-HUMAN^MAT1","MAT1","embedded",2
"c1030739-g1-i1^sp-Q92182-SIAT1-CHICK^Glyco-transf-29^Tm1","SIAT1","embedded",2
"c1030747-g2-i1^sp-A6QLD5-F124B-BOVIN^sp-Q9H5Z6-F124B-HUMAN","F124B","embedded",2
"c1030856-g1-i1^sp-Q9GZX3-CHST6-HUMAN^sp-Q9QUP4-CHST5-MOUSE^Sulfotransfer-1^Tm1","CHST6","embedded",2
"c1030874-g1-i1^sp-O60925-PFD1-HUMAN^Prefoldin-2","PFD1","embedded",2
"c1030921-g1-i2^sp-P11032-GRAA-MOUSE^Trypsin^sigP","GRAA","embedded",2
"c1030936-g2-i1^sp-P11369-POL2-MOUSE^Exo-endo-phos","POL2","embedded",2
"c1030941-g1-i1^sp-P51813-BMX-HUMAN^PH","BMX","embedded",2
"c1030970-g1-i1^sp-O55239-NNMT-MOUSE^NNMT-PNMT-TEMT","NNMT","embedded",2
"c1031066-g2-i1^sp-Q95SX7-RTBS-DROME^sp-Q03279-PO21-SCICO^Exo-endo-phos^RVT-1","RTBS","embedded",2
"c1031125-g2-i1^sp-P21328-RTJK-DROME^sp-P11369-POL2-MOUSE^RVT-1","RTJK","embedded",2
"c1031164-g1-i1^sp-Q9P2E2-KIF17-HUMAN^sp-Q99PW8-KIF17-MOUSE","KIF17","embedded",2
"c1031200-g1-i2^sp-Q9CPX6-ATG3-MOUSE^Autophagy-N","ATG3","embedded",2
"c1031210-g1-i1^sp-Q5VU65-P210L-HUMAN^Tm2","P210L","embedded",2
"c1031212-g1-i1^sp-Q62798-DRGX-RAT^sp-Q8BYH0-DRGX-MOUSE^Homeobox","DRGX","embedded",2
"c1031229-g2-i3^sp-O14525-ASTN1-HUMAN^sigP^Tm2","ASTN1","embedded",2
"c1031238-g1-i1^sp-Q05654-RTF21-SCHPO^sp-Q86TG7-PEG10-HUMAN^sp-Q9UR07-RTF23-SCHPO^Retrotrans-gag","RTF21","embedded",2
"c1031273-g1-i1^sp-Q9DCR2-AP3S1-MOUSE^Clat-adaptor-s","AP3S1","embedded",2
"c1031296-g1-i1^sp-Q9QX72-SEBP2-RAT^Ribosomal-L7Ae","SEBP2","embedded",2
"c1031303-g1-i1^sp-Q7ZYQ0-FXI1E-XENLA^Fork-head","FXI1E","embedded",2
"c1031340-g1-i1^sp-Q6NZH6-TFCP2-XENTR^sp-Q4V860-TFCP2-XENLA^CP2","TFCP2","embedded",2
"c1031383-g4-i1^sp-Q66IV5-CO038-XENLA^UPF0552","CO038","embedded",2
"c1031383-g4-i3^sp-Q66IV5-CO038-XENLA^UPF0552","CO038","embedded",2
"c1031398-g2-i1^sp-Q61FW2-SEL10-CAEBR^WD40","SEL10","embedded",2
"c1031398-g2-i2^sp-Q61FW2-SEL10-CAEBR^WD40","SEL10","embedded",2
"c1031399-g1-i1^sp-Q63754-SYUB-RAT^sp-Q16143-SYUB-HUMAN^Synuclein","SYUB","embedded",2
"c1031401-g1-i1^sp-Q09575-YRD6-CAEEL^rve","YRD6","embedded",2
"c1031424-g5-i2^sp-Q8I7P9-POL5-DROME^sp-P10401-POLY-DROME","POL5","embedded",2
"c1031474-g1-i1^sp-Q8K4T1-SIA8F-MOUSE^Glyco-transf-29^Tm1","SIA8F","embedded",2
"c1031474-g1-i2^sp-Q8K4T1-SIA8F-MOUSE^Glyco-transf-29^Tm1","SIA8F","embedded",2
"c1031517-g2-i1^sp-Q99315-YG31B-YEAST^sp-Q09575-YRD6-CAEEL^RVT-1","YG31B","embedded",2
"c1031517-g3-i1^sp-P04323-POL3-DROME^RVT-1","POL3","embedded",2
"c1031589-g3-i1^sp-Q6NTV9-NHP2-XENLA^Ribosomal-L7Ae","NHP2","embedded",2
"c1031679-g1-i1^sp-Q96GQ7-DDX27-HUMAN^DEAD","DDX27","embedded",2
"c1031698-g1-i1^sp-P50518-VATE1-MOUSE^sp-P11019-VATE1-BOVIN^vATP-synt-E","VATE1","embedded",2
"c1031711-g1-i1^sp-Q90X38-GPKOW-DANRE^G-patch-2^KOW","GPKOW","embedded",2
"c1031738-g2-i1^sp-Q19417-YSNK-CAEEL^Glyco-transf-92^Tm1","YSNK","embedded",2
"c1031738-g2-i2^sp-Q19417-YSNK-CAEEL^Glyco-transf-92^Tm1","YSNK","embedded",2
"c1031743-g2-i1^sp-Q3KPN2-TSR2-XENLA^WGG","TSR2","embedded",2
"c1031743-g2-i4^sp-Q3KPN2-TSR2-XENLA^WGG","TSR2","embedded",2
"c1031759-g1-i2^sp-O95999-BCL10-HUMAN^CARD","BCL10","embedded",2
"c1031759-g1-i3^sp-O95999-BCL10-HUMAN^CARD","BCL10","embedded",2
"c1031768-g1-i1^sp-O08618-KPRB-RAT^sp-Q5ZL26-KPRB-CHICK^Pribosyltran-N","KPRB","embedded",2
"c1031798-g1-i1^sp-A1YPR0-ZBT7C-HUMAN^BTB","ZBT7C","embedded",2
"c1031865-g1-i1^sp-Q719L8-LEC-CRODU^sp-Q6ZS10-CL17A-HUMAN^Lectin-C^sigP","LEC","embedded",2
"c1031898-g1-i1^sp-Q92819-HAS2-HUMAN^Glyco-tranf-2-3^Tm5","HAS2","embedded",2
"c1031938-g1-i1^sp-Q5M8W9-HOGA1-XENTR^DHDPS","HOGA1","embedded",2
"c1031938-g1-i3^sp-Q5M8W9-HOGA1-XENTR^DHDPS","HOGA1","embedded",2
"c1031982-g2-i1^sp-P08548-LIN1-NYCCO^RVT-1","LIN1","embedded",2
"c1031984-g1-i2^sp-Q9D074-MGRN1-MOUSE^zf-C3HC4-3^Tm2","MGRN1","embedded",2
"c1031989-g1-i1^sp-Q58D31-DHSO-BOVIN^ADH-N","DHSO","embedded",2
"c1032039-g1-i2^sp-Q9H8H3-MET7A-HUMAN^Methyltransf-23^Tm1","MET7A","embedded",2
"c1032044-g1-i2^sp-Q8CD19-LANC3-MOUSE^LANC-like^Tm1","LANC3","embedded",2
"c1032044-g1-i5^sp-Q8CD19-LANC3-MOUSE^LANC-like^Tm1","LANC3","embedded",2
"c1032091-g1-i1^sp-P14381-YTX2-XENLA^Exo-endo-phos","YTX2","embedded",2
"c1032121-g1-i1^sp-Q8HXM1-CSTF2-BOVIN^RRM-1","CSTF2","embedded",2
"c1032129-g1-i4^sp-O75373-ZN737-HUMAN^zf-C2H2","ZN737","embedded",2
"c1032143-g1-i1^sp-Q5ZLK1-DCA13-CHICK^WD40","DCA13","embedded",2
"c1032164-g2-i1^sp-Q9Z3Q7-RHBF-RHIME^IucA-IucC","RHBF","embedded",2
"c1032186-g1-i1^sp-P11369-POL2-MOUSE^sp-P08548-LIN1-NYCCO^RVT-1^sigP","POL2","embedded",2
"c1032194-g2-i1^sp-Q5TM83-NANOG-MUSMM^Homeobox","NANOG","embedded",2
"c1032208-g1-i1^sp-O43374-RASL2-HUMAN^sp-Q6PFQ7-RASL2-MOUSE^C2","RASL2","embedded",2
"c1032222-g1-i1^sp-P15169-CBPN-HUMAN^sp-Q2KJ83-CBPN-BOVIN^Peptidase-M14^sigP","CBPN","embedded",2
"c1032256-g1-i1^sp-P42695-CNDD3-HUMAN^Cohesin-HEAT^Tm1","CNDD3","embedded",2
"c1032256-g1-i3^sp-P42695-CNDD3-HUMAN^Cohesin-HEAT^Tm1","CNDD3","embedded",2
"c1032268-g1-i1^sp-Q95SX7-RTBS-DROME^sp-P14381-YTX2-XENLA^RVT-1","RTBS","embedded",2
"c1032308-g1-i1^sp-Q9P0M4-IL17C-HUMAN^IL17^sigP","IL17C","embedded",2
"c1032339-g1-i1^sp-Q6FDF9-BETA-ACIAD^GMC-oxred-N","BETA","embedded",2
"c1032345-g1-i2^sp-P54644-KRAC-DICDI^Pkinase","KRAC","embedded",2
"c1032383-g1-i1^sp-Q5ZJJ8-UBCP1-CHICK^ubiquitin","UBCP1","embedded",2
"c1032431-g1-i1^sp-Q6GPH6-IPIL1-HUMAN^sp-Q66H52-IPIL1-RAT^Mab-21^sigP","IPIL1","embedded",2
"c1032438-g1-i3^sp-Q9NWV4-CA123-HUMAN^DUF866","CA123","embedded",2
"c1032530-g1-i2^sp-P21328-RTJK-DROME^Exo-endo-phos","RTJK","embedded",2
"c1032577-g2-i1^sp-Q5XK67-RPAC2-XENLA^RNA-pol-L-2","RPAC2","embedded",2
"c1032578-g1-i1^sp-P35612-ADDB-HUMAN^sp-Q5R5V7-ADDB-PONAB^sp-Q9QYB8-ADDB-MOUSE^Aldolase-II","ADDB","embedded",2
"c1032601-g1-i1^sp-O46640-ST3A1-RABIT^Sulfotransfer-1","ST3A1","embedded",2
"c1032646-g1-i1^sp-Q4L9P0-SRAP-STAHJ^sigP","SRAP","embedded",2
"c1032658-g1-i2^sp-P60203-MYPR-RAT^Myelin-PLP^Tm4","MYPR","embedded",2
"c1032677-g1-i2^sp-O93309-SMC3-XENLA^SMC-N","SMC3","embedded",2
"c1032680-g1-i1^sp-A6NKC9-SH2D7-HUMAN^SH2","SH2D7","embedded",2
"c1032685-g1-i1^sp-Q6S001-KIF11-DICDI^Kinesin","KIF11","embedded",2
"c1032800-g1-i1^sp-Q6ZTQ3-RASF6-HUMAN^RA","RASF6","embedded",2
"c1032877-g1-i1^sp-Q17R89-RHG44-HUMAN^sp-Q5SSM3-RHG44-MOUSE^BAR","RHG44","embedded",2
